,ra,dec,pa,OBSID,MJDOBS,XPOSURE,SGT_LAT_MIDPT,SGT_LON_MIDPT,SGT_MIN_GCD2SAA,SPS_ELON,SPS_ELAT,SPS_EPA
0,36.55579847341118,-34.17440661,163.92863295,2025W27_1A_0314_4,60857.59153,113.5826,-10.505973,237.630234,24.949288,13.012048,-44.509611,0.0
1,236.3933591998812,-58.63495375,277.8614126717911,2025W31_2A_0097_2,60888.00415,113.5826,-63.062803,251.404554,20.991826,244.0,-37.303742,180.0
2,262.8683603636001,-56.58756946,-159.8542418,2025W38_1A_0246_1,60933.85336,113.5826,-59.074215,307.947893,1.013853,259.354839,-34.094142,180.0
3,286.0400389762366,-58.79636213,177.1198054084498,2025W36_1A_0045_2,60919.18115,113.5826,-55.287431,191.881002,51.868189,274.83871,-34.880808,180.0
4,286.42234684158007,-58.62850362,-11.40769375,2025W36_1A_0045_2,60919.18115,113.5826,-55.287431,191.881002,51.868189,274.83871,-34.880808,180.0
5,279.7378072822641,-59.81116086,140.53051279430696,2025W36_1A_0045_2,60919.18115,113.5826,-55.287431,191.881002,51.868189,274.83871,-34.880808,180.0
6,71.87650530976062,-53.08688563,146.89805629,2025W31_2A_0199_3,60888.56412,113.5826,-28.271412,250.105782,15.305609,46.153846,-72.609351,0.0
7,64.48715182,-52.83754,-58.95722633,2025W31_2A_0199_3,60888.56412,113.5826,-28.271412,250.105782,15.305609,46.153846,-72.609351,0.0
8,78.76011725688801,1.846493996623385,155.3437929,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
9,75.38224519114728,-0.668098327,-37.03379368,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
10,69.42498838378162,-1.322015932,-31.73167018,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
11,69.28692389084144,0.052453889,150.4537204,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
12,69.11005654143638,0.3644760894792478,0.0,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
13,70.69855406386459,0.7615553600933653,-32.21806216,2025W36_1A_0064_3,60919.27767,113.5826,27.222678,344.654881,32.129852,73.398058,-22.435739,0.0
14,266.8034409841823,69.70277397426601,161.12927193919612,2025W38_1A_0029_1,60933.08106,113.5826,71.003197,263.425953,80.065608,145.600332,85.32755,311.469264
15,338.04224792655083,51.46620327,-38.99552658,2025W27_1A_0212_1,60857.06374,113.5826,70.741395,42.552314,87.764084,15.428571,55.51508,0.0
16,205.99276853301475,-10.49319085,75.99723381956808,2025W27_1A_0271_2,60857.35714,113.5826,-7.943105,139.357955,112.374136,213.333333,-1.408134,180.0
17,206.81451624284065,-11.0981321,207.6307097514662,2025W27_1A_0271_2,60857.35714,113.5826,-7.943105,139.357955,112.374136,213.333333,-1.408134,180.0
18,207.8903046307826,-13.02856558,195.47605669973282,2025W27_1A_0271_2,60857.35714,113.5826,-7.943105,139.357955,112.374136,213.333333,-1.408134,180.0
19,35.319447458515725,-34.45567735,334.4724388344583,2025W27_1A_0314_3,60857.59004,113.5826,-17.783203,239.214864,22.800181,13.012048,-44.706277,0.0
20,287.9507528034504,-7.570586837,22.13004803729091,2025W38_1A_0165_2,60933.57279,113.5826,-13.031796,60.600206,40.72707,285.981308,13.396937,180.0
21,290.6971533472545,-8.240761978,24.26117870431188,2025W38_1A_0165_2,60933.57279,113.5826,-13.031796,60.600206,40.72707,285.981308,13.396937,180.0
22,321.0653385773508,-15.90803144,-25.25684614,2025W18_1B_0405_3,60796.18253,113.5826,7.493073,22.715257,32.709808,313.333333,0.1652,0.0
23,320.6788150820322,-16.01007084,182.34468303072487,2025W18_1B_0405_3,60796.18253,113.5826,7.493073,22.715257,32.709808,313.333333,0.1652,0.0
24,318.8792273228726,-15.2452097,-30.92978044,2025W18_1B_0405_3,60796.18253,113.5826,7.493073,22.715257,32.709808,313.333333,0.1652,0.0
25,312.8633786773024,-15.81898906,-31.58047365,2025W18_1B_0405_3,60796.18253,113.5826,7.493073,22.715257,32.709808,313.333333,0.1652,0.0
26,312.73858697695147,-15.88888297,148.65162247,2025W18_1B_0405_3,60796.18253,113.5826,7.493073,22.715257,32.709808,313.333333,0.1652,0.0
27,234.4768549216187,-34.81177286,169.72277260614234,2025W31_2A_0134_2,60888.20171,113.5826,-30.348528,191.593728,66.282144,245.607477,-13.593603,180.0
28,45.53009180037406,6.16893157,149.62771061809102,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
29,41.18371353803106,3.165791427786337,171.90343254998749,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
30,42.04040961445322,2.574325738466654,-21.40930485,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
31,37.39442646672336,2.056914064329241,-12.09789026,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
32,36.44180526827269,3.082352802688597,-30.91269903,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
33,39.02868133150888,4.061037883709828,151.27968202,2025W31_2A_0115_3,60888.09619,113.5826,10.692842,52.778851,50.953668,40.373832,-11.823603,0.0
34,6.35880315,27.85828351343066,274.04349755807254,2025W27_1A_0279_1,60857.39704,113.5826,38.463663,299.763565,37.023803,14.257426,24.072006,0.0
35,4.518204491835682,27.37537344930932,171.35172784213069,2025W27_1A_0279_1,60857.39704,113.5826,38.463663,299.763565,37.023803,14.257426,24.072006,0.0
36,358.5826038827338,24.817483262535887,337.3243953194153,2025W27_1A_0279_1,60857.39704,113.5826,38.463663,299.763565,37.023803,14.257426,24.072006,0.0
37,359.20515981305067,24.48596263448415,148.57267508896675,2025W27_1A_0279_1,60857.39704,113.5826,38.463663,299.763565,37.023803,14.257426,24.072006,0.0
38,70.76004559490063,-25.76036366,131.31653755,2025W38_1A_0042_1,60933.13006,113.5826,7.075004,40.793727,39.516138,68.35443,-49.292545,0.0
39,186.50994626537323,-6.190119752,-151.2462412,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
40,185.42564230316088,-7.838503106,-152.3563312,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
41,185.65568230446908,-8.788570966,-171.9682424,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
42,190.8624476922282,-9.312128975,-152.213456,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
43,194.74203201593204,-11.88724192,219.9426003124108,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
44,195.8578445141933,-10.14219221,-147.4513237,2025W22_2B_0444_2,60827.05838,113.5826,-3.078104,247.815404,20.875646,193.333333,-4.554801,180.0
45,290.9940652773553,-31.87920767,185.79777157107873,2025W38_1A_0282_4,60933.98874,113.5826,-56.887833,260.320469,15.184118,283.333333,-10.777336,180.0
46,259.31858919906045,66.41699041157327,144.72507807,2025W18_1B_0397_4,60796.1313,113.5826,79.549593,271.497037,83.460719,174.031695,86.289863,109.363508
47,252.9419622696969,63.57055023577984,-141.4791163,2025W18_1B_0397_4,60796.1313,113.5826,79.549593,271.497037,83.460719,174.031695,86.289863,109.363508
48,70.70975858076203,50.12577307198367,331.6977320087685,2025W36_1A_0005_3,60919.01256,113.5826,61.840894,69.055055,98.867498,72.727273,28.461607,0.0
49,66.81791653008152,51.50502488226414,147.67130967366356,2025W36_1A_0005_3,60919.01256,113.5826,61.840894,69.055055,98.867498,72.727273,28.461607,0.0
50,58.67710938811701,50.47372660586918,71.0587307,2025W36_1A_0005_3,60919.01256,113.5826,61.840894,69.055055,98.867498,72.727273,28.461607,0.0
51,75.18951427734146,-62.07182014,-19.98381958,2025W36_1A_0047_1,60919.19305,113.5826,-59.387522,32.875694,22.439828,67.468779,-85.225362,352.074203
52,271.4298253916949,65.66854023,-120.300639,2025W31_2A_0193_4,60888.52789,113.5826,40.442565,85.72103,91.892974,276.166726,86.443083,100.380833
53,16.27371177506691,0.9569387096148904,-30.22426562,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
54,15.20383484044116,3.4275022828860844,151.44694999,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
55,15.40800977,1.212929668081348,-29.91552133,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
56,9.991549554276997,0.9317017952719382,149.10180537,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
57,9.681362013260674,1.0896278732912503,-31.37034194,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
58,10.693446593030606,-1.292012316,148.66813235,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
59,8.314312961636794,-2.037639158,148.65590792,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
60,5.899635769,-2.551190477,150.45373782000001,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
61,7.957944521846879,0.8869363340440226,-33.36989903,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
62,7.538881869916395,-0.41988162,145.65215423159458,2025W27_1A_0210_2,60857.05338,113.5826,17.054499,67.435932,65.962602,10.0,-3.964801,0.0
63,122.88315556911778,-77.02755143,56.1905179,2025W31_2A_0136_1,60888.21358,113.5826,-80.952735,73.436894,35.933481,240.0,-75.166018,180.0
64,123.78333292622212,-77.03593258,-74.04684492,2025W31_2A_0136_1,60888.21358,113.5826,-80.952735,73.436894,35.933481,240.0,-75.166018,180.0
65,90.69738345326832,-62.36987787,142.89809335,2025W38_1A_0061_3,60933.1892,113.5826,-39.60789,27.186208,8.970315,90.0,-85.251087,0.0
66,83.71644703,-62.28481995,-30.27347436,2025W38_1A_0061_3,60933.1892,113.5826,-39.60789,27.186208,8.970315,90.0,-85.251087,0.0
67,145.1451211507919,-74.92529124,125.64629404,2025W31_2A_0174_3,60888.42125,113.5826,-64.167417,313.999929,3.174588,212.307692,-73.199351,180.0
68,63.011536360672416,51.44704030266504,-177.2338451,2025W36_1A_0005_4,60919.01406,113.5826,69.935464,61.104335,94.029443,72.727273,28.658274,0.0
69,247.7532181035513,10.452100178979256,22.203435703024564,2025W31_2A_0155_2,60888.32829,113.5826,18.147204,153.336242,115.896105,247.5,31.671208,180.0
70,249.41305158079948,8.963574006678806,11.311051788926353,2025W31_2A_0155_2,60888.32829,113.5826,18.147204,153.336242,115.896105,247.5,31.671208,180.0
71,249.44782768919464,9.083326759064674,31.45761577,2025W31_2A_0155_2,60888.32829,113.5826,18.147204,153.336242,115.896105,247.5,31.671208,180.0
72,162.55170178804866,14.584807021653337,236.19456661087506,2025W18_1B_0399_2,60796.14224,113.5826,25.118199,222.029348,57.883277,160.0,7.764402,180.0
73,164.4158998451365,13.707268986131846,20.487922800000007,2025W18_1B_0399_2,60796.14224,113.5826,25.118199,222.029348,57.883277,160.0,7.764402,180.0
74,169.63314749358827,13.716570846904188,222.80689984404478,2025W18_1B_0399_2,60796.14224,113.5826,25.118199,222.029348,57.883277,160.0,7.764402,180.0
75,278.4519416710049,67.42502680124724,-77.96345406,2025W27_1A_0318_1,60857.60962,113.5826,80.627255,171.738601,101.676495,293.544967,85.698685,54.442028
76,272.1796507115678,64.40113930041645,97.40522509,2025W27_1A_0318_1,60857.60962,113.5826,80.627255,171.738601,101.676495,293.544967,85.698685,54.442028
77,33.01518768244644,56.254020881307845,158.98843160811498,2025W38_1A_0067_1,60933.21094,113.5826,73.520216,344.48087,72.176864,57.931034,40.12001,0.0
78,22.97825732696001,65.47057797845082,125.3713699751229,2025W31_2A_0130_3,60888.17872,113.5826,81.959754,302.520594,79.246775,45.56962,49.292545,0.0
79,8.499710491140672,57.348524885362366,115.92964596,2025W31_2A_0130_3,60888.17872,113.5826,81.959754,302.520594,79.246775,45.56962,49.292545,0.0
80,10.34905671,59.63723317678176,138.77890829,2025W31_2A_0130_3,60888.17872,113.5826,81.959754,302.520594,79.246775,45.56962,49.292545,0.0
81,271.9000018172447,66.48235185224716,128.06289108053755,2025W27_1A_0254_2,60857.27182,113.5826,80.47538,227.714211,87.999839,53.593081,86.255754,290.694793
82,256.7856925193187,72.42493628501782,133.35268399920432,2025W31_2A_0119_1,60888.11543,113.5826,64.721744,244.520973,81.89259,117.001348,86.441738,259.585421
83,163.37168418433902,28.247539524010143,38.94727507179987,2025W18_1B_0409_1,60796.20581,113.5826,47.499333,204.133577,85.076249,157.714286,20.799472,180.0
84,171.2726190496949,25.989453626467604,-161.9413896,2025W18_1B_0409_1,60796.20581,113.5826,47.499333,204.133577,85.076249,157.714286,20.799472,180.0
85,75.60809132,-8.240658698,354.3973661,2025W36_1A_0003_1,60919.00519,113.5826,23.258516,83.420297,82.068426,69.090909,-30.624941,0.0
86,71.09665195787342,-7.639584847,161.4626257719602,2025W36_1A_0003_1,60919.00519,113.5826,23.258516,83.420297,82.068426,69.090909,-30.624941,0.0
87,70.72581635743742,-7.71717929,-23.21553596,2025W36_1A_0003_1,60919.00519,113.5826,23.258516,83.420297,82.068426,69.090909,-30.624941,0.0
88,73.29919009949373,-9.154194776,133.77582571,2025W36_1A_0003_1,60919.00519,113.5826,23.258516,83.420297,82.068426,69.090909,-30.624941,0.0
89,276.8200463627573,-85.56038766,312.05063003748205,2025W36_1A_0060_2,60919.25646,113.5826,-80.102184,49.677257,31.175696,270.0,-62.524282,180.0
90,255.10900992792224,-85.59294064,52.11274746690948,2025W36_1A_0060_2,60919.25646,113.5826,-80.102184,49.677257,31.175696,270.0,-62.524282,180.0
91,252.7184854982918,-85.37189018,326.72227358389046,2025W36_1A_0060_2,60919.25646,113.5826,-80.102184,49.677257,31.175696,270.0,-62.524282,180.0
92,255.8741846847032,-84.31300331,64.14303727574196,2025W36_1A_0060_2,60919.25646,113.5826,-80.102184,49.677257,31.175696,270.0,-62.524282,180.0
93,247.0572211350107,-5.727998784,-158.2429508,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
94,247.8289464209741,-7.799013521,210.40332312523202,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
95,246.79264203373523,-4.957737996,224.80452266967546,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
96,253.05728976332333,-7.397502258,32.15595616883954,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
97,253.06282210865425,-6.007437649,-164.844475,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
98,253.54293492697835,-6.110660681,-147.427079,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
99,251.8808723035191,-5.78421199,-161.2613978,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
100,256.64050679942625,-6.886839089,-138.8688173,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
101,256.61928541136854,-6.193369451,30.96775489999999,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
102,256.43564414618186,-6.110809029,31.407284199999992,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
103,255.6445837662513,-6.053252846,-150.5979821,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
104,254.3920639534432,-7.439963325,-150.3491684,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
105,256.5333679146735,-7.720186124,29.663985300000007,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
106,257.1917272306591,-9.481283123,39.561549299999996,2025W31_2A_0195_1,60888.53425,113.5826,6.40198,77.441048,65.489624,251.320755,15.22987,180.0
107,252.1613581954645,71.52197946970679,340.2147015968642,2025W38_1A_0006_1,60933.01164,113.5826,77.8325,304.88918,76.387184,115.161924,85.326036,311.45991
108,40.22046023654886,22.463260387862988,-62.02476003,2025W31_2A_0151_3,60888.30685,113.5826,46.599496,329.951589,42.01063,40.0,5.994401,0.0
109,37.70168044414304,19.56143585148981,-14.30549421,2025W31_2A_0151_3,60888.30685,113.5826,46.599496,329.951589,42.01063,40.0,5.994401,0.0
110,33.26240540156678,18.436373616320694,-10.56640609,2025W31_2A_0151_3,60888.30685,113.5826,46.599496,329.951589,42.01063,40.0,5.994401,0.0
111,85.64747679140986,-56.11295831,123.68802889580805,2025W31_2A_0099_4,60888.01756,113.5826,-44.392487,90.4114,60.083275,64.85466,-80.021895,19.111378
112,87.37954187196456,-60.49372887,138.69266473,2025W38_1A_0100_3,60933.32224,113.5826,-53.828036,343.654727,0.430841,47.011723,-81.526469,319.114175
113,87.05903781939763,-56.57874388,-55.25047347,2025W31_2A_0113_1,60888.07974,113.5826,-73.970363,89.335053,44.980417,51.428571,-81.191886,0.0
114,18.317992383892733,48.27066785984854,143.78237991999998,2025W31_2A_0178_1,60888.44527,113.5826,59.866683,274.680125,64.679245,44.0,37.697076,0.0
115,226.0525663,30.94461716238536,235.3769392773562,2025W27_1A_0214_3,60857.07775,113.5826,32.357907,246.144529,50.884753,218.734177,46.735878,180.0
116,234.7207011165716,27.65356013157781,209.60956587164637,2025W27_1A_0214_3,60857.07775,113.5826,32.357907,246.144529,50.884753,218.734177,46.735878,180.0
117,189.53893453010048,-38.84752314,-165.1704136,2025W27_1A_0298_4,60857.5036,113.5826,-62.264255,72.388461,41.722534,210.0,-32.851208,180.0
118,188.02028660108888,-40.51584572,213.14999606344088,2025W27_1A_0298_4,60857.5036,113.5826,-62.264255,72.388461,41.722534,210.0,-32.851208,180.0
119,193.29566952690715,-40.65205859,159.03072547626027,2025W27_1A_0298_4,60857.5036,113.5826,-62.264255,72.388461,41.722534,210.0,-32.851208,180.0
120,193.8894738652453,-41.21282955,-144.09048,2025W27_1A_0298_4,60857.5036,113.5826,-62.264255,72.388461,41.722534,210.0,-32.851208,180.0
121,224.7103529174278,8.301620675,244.35477038347685,2025W27_1A_0256_1,60857.28413,113.5826,19.472676,169.645881,100.570528,220.194175,23.222406,180.0
122,225.9233126385496,5.859229150606155,223.05889772399394,2025W27_1A_0256_1,60857.28413,113.5826,19.472676,169.645881,100.570528,220.194175,23.222406,180.0
123,71.72763942440479,-60.33889825,5.790331784433938,2025W36_1A_0062_1,60919.26273,113.5826,-50.398992,3.852998,2.861204,35.281683,-83.017335,307.49224
124,69.28109295587554,-59.84690918,-21.45952391,2025W36_1A_0062_1,60919.26273,113.5826,-50.398992,3.852998,2.861204,35.281683,-83.017335,307.49224
125,87.47884526682999,-57.13993021,132.64255003,2025W31_2A_0099_3,60888.01607,113.5826,-52.755003,93.724702,58.23833,65.236635,-80.207564,19.481111
126,35.63518888518462,20.94689469274344,8.175104099999999,2025W31_2A_0151_4,60888.30834,113.5826,54.992065,326.35398,48.510943,40.0,6.191068,0.0
127,34.28155451845069,18.709105707383817,149.47496898,2025W31_2A_0151_4,60888.30834,113.5826,54.992065,326.35398,48.510943,40.0,6.191068,0.0
128,190.65818797520188,-39.6113176,3.2178427999999997,2025W27_1A_0298_3,60857.50211,113.5826,-55.174416,76.715459,46.472633,210.0,-32.654541,180.0
129,188.97113344498544,-40.53433128,-164.689675,2025W27_1A_0298_3,60857.50211,113.5826,-55.174416,76.715459,46.472633,210.0,-32.654541,180.0
130,192.63572926444664,-40.45510364,39.384012993057866,2025W27_1A_0298_3,60857.50211,113.5826,-55.174416,76.715459,46.472633,210.0,-32.654541,180.0
131,193.7120794776581,-40.44585674,-149.4843771,2025W27_1A_0298_3,60857.50211,113.5826,-55.174416,76.715459,46.472633,210.0,-32.654541,180.0
132,193.20992444329505,-42.49287315,21.571754999999996,2025W27_1A_0298_3,60857.50211,113.5826,-55.174416,76.715459,46.472633,210.0,-32.654541,180.0
133,85.04731794948431,-16.6598648,359.96922523887577,2025W38_1A_0082_2,60933.26347,113.5826,-6.135609,354.650728,9.099907,88.0,-39.270409,0.0
134,192.8036641431148,-10.35689275,-172.8654404,2025W22_2B_0444_4,60827.06136,113.5826,-18.833362,244.429349,19.349358,193.333333,-4.948135,180.0
135,188.57408127661765,-8.442793359,12.78481020000001,2025W22_2B_0444_4,60827.06136,113.5826,-18.833362,244.429349,19.349358,193.333333,-4.948135,180.0
136,185.00523770988747,-9.04748106,-158.5261728,2025W22_2B_0444_4,60827.06136,113.5826,-18.833362,244.429349,19.349358,193.333333,-4.948135,180.0
137,16.05944729069902,1.811470834210951,-27.68774945,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
138,10.800542295251006,-0.380151296,147.1963043,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
139,10.490090336109969,-0.217697185,-32.16601997,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
140,10.005363672630404,0.6614943277505163,-33.01219515,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
141,10.469680912197282,1.810334021806364,-31.5051535,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
142,8.374363568589333,-0.557893163,-26.35794501,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
143,8.381736588156944,0.2184754851070587,-32.91757921,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
144,6.058267166042737,-0.333890996,-34.20796604,2025W27_1A_0210_3,60857.05487,113.5826,25.540158,65.480012,69.652829,10.0,-3.768134,0.0
145,4.970584715904364,29.661963892245065,5.423924499999998,2025W27_1A_0252_1,60857.2627,113.5826,46.799216,345.910789,48.007691,14.257426,25.448673,0.0
146,5.337103292448472,29.465660965020696,94.90298460622468,2025W27_1A_0252_1,60857.2627,113.5826,46.799216,345.910789,48.007691,14.257426,25.448673,0.0
147,290.60913364447947,68.78561171092166,-5.139833199,2025W38_1A_0069_1,60933.21542,113.5826,78.088991,232.671915,88.555176,47.780914,85.808171,56.61798
148,251.88385528736555,10.162099206869234,205.37856770086364,2025W31_2A_0155_3,60888.32978,113.5826,9.624573,151.484144,116.528391,247.5,31.474541,180.0
149,236.29429301759976,57.222968187186325,36.56765569999999,2025W27_1A_0239_1,60857.20815,113.5826,61.069895,208.804085,94.253279,203.076923,73.002684,180.0
150,239.12902403478893,56.7274189,45.51257670000001,2025W27_1A_0239_1,60857.20815,113.5826,61.069895,208.804085,94.253279,203.076923,73.002684,180.0
151,81.72196899826916,-60.4528414,-25.72903037,2025W38_1A_0061_2,60933.1877,113.5826,-46.834298,29.61631,14.678036,90.0,-85.447754,0.0
152,87.84894012686549,-53.69315386,-90.97695951,2025W38_1A_0040_3,60933.12434,113.5826,-23.346819,47.332928,29.228578,98.181818,-76.802285,0.0
153,32.355541070756736,28.28915717724937,-26.0387729,2025W31_2A_0117_1,60888.10177,113.5826,40.990706,45.22801,72.840109,40.754717,15.22987,0.0
154,186.11263174901487,-6.476459409,-155.4206121,2025W22_2B_0444_3,60827.05987,113.5826,-11.564562,246.023325,19.349358,193.333333,-4.751468,180.0
155,185.9346934590719,-6.644342043,-173.9283887,2025W22_2B_0444_3,60827.05987,113.5826,-11.564562,246.023325,19.349358,193.333333,-4.751468,180.0
156,187.1141131945741,-7.316092174,111.58635692535566,2025W22_2B_0444_3,60827.05987,113.5826,-11.564562,246.023325,19.349358,193.333333,-4.751468,180.0
157,191.3537915230597,-8.332963391,24.996273599999995,2025W22_2B_0444_3,60827.05987,113.5826,-11.564562,246.023325,19.349358,193.333333,-4.751468,180.0
158,12.798380994999762,2.5235218000951103,150.23846220000001,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
159,11.184552295522364,0.6877779199950257,147.17053337,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
160,10.685767160663456,-0.385310934,145.99664599,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
161,9.226004639079203,0.8891536495082428,184.3144622429232,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
162,11.554269750740728,2.620200230334265,147.99236269,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
163,7.737961561227603,-1.300463886,146.43716108,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
164,6.755802951580911,-1.353157063,142.94775557,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
165,7.510964311847205,0.02251375,144.75006042,2025W27_1A_0210_4,60857.05637,113.5826,32.802798,63.640411,74.334112,10.0,-3.571468,0.0
166,160.12497736898223,45.36631738080116,108.06915195710197,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
167,160.3872785825222,44.95100288754498,44.08392897787933,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
168,161.38038874002945,44.62246054369582,77.62507129057504,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
169,162.22162013783728,47.71286591,-135.1040066,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
170,166.2013573214601,45.90678697,44.144711400000006,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
171,166.02091133903102,45.95178143320018,81.81743694,2025W18_1B_0378_1,60796.00098,113.5826,52.927581,279.769011,58.153472,147.096774,35.274142,180.0
172,87.72047881202947,-51.99558333,-22.84837955,2025W38_1A_0040_4,60933.12583,113.5826,-16.055568,45.678731,29.735856,98.181818,-76.605618,0.0
173,72.80448283988198,50.35696130315944,-50.89506503,2025W36_1A_0005_2,60919.01107,113.5826,54.715247,73.301794,99.723583,72.727273,28.26494,0.0
174,208.2230604774364,-11.7366475,12.002527049006252,2025W27_1A_0271_3,60857.35864,113.5826,-15.238421,137.792486,103.703239,213.333333,-1.6048,180.0
175,211.39211539604835,-15.61745654,231.340525573506,2025W27_1A_0271_3,60857.35864,113.5826,-15.238421,137.792486,103.703239,213.333333,-1.6048,180.0
176,213.8004827126329,-16.43094869,14.51773967212634,2025W27_1A_0271_3,60857.35864,113.5826,-15.238421,137.792486,103.703239,213.333333,-1.6048,180.0
